,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w13014,https://www.wine.com/list/wine/7155/522,Francine et Olivier Savary  Winery Image,https://www.wine.com/product/product/famille-savary-chablis-vieilles-vignes-2021/1103451,Chardonnay,12,Chablis,$39.99,"Chablis, Burgundy, France",1103451,C/I: Long Tail,In Stock,WBO30295917_2021,Francine et Olivier Savary  Winery Image,Wine:Product Detail:Famille Savary Chablis Vieilles Vignes 2021,NY,PA,USD,39.99,5,1,,,winery-image,2019-03-13T22:43:22+0000,750,12.5,,,,,,,,,,,,,
w13015,https://www.wine.com/list/wine/7155/522,"The Winemaker, Jessica Tomei",https://www.wine.com/product/product/cupcake-vineyards-moscato-dasti-2022/1225984,Muscat,153,Italy,$14.99,Italy,1225984,C/I: Popular,In Stock,PIN301167_2022,"Jessica Tomei, has spent more than 10 years chasing the vines through some of the world’s finest wine regions and takes a hands-on approach to winemaking, starting in the vineyard. ",Wine:Product Detail:Cupcake Vineyards Moscato d'Asti 2022,NY,PA,USD,14.99,5,1,,,winery-image,2018-03-29T20:52:06+0000,750,0,,,,,,,,,,,,,
w13016,https://www.wine.com/list/wine/7155/522,Black Kite Winery Image,https://www.wine.com/product/product/black-kite-kites-rest-pinot-noir-2018/1140374,Pinot Noir,10,Anderson Valley,$58.99,"Anderson Valley, Mendocino, California",1140374,C/I: Long Tail,In Stock,DBWDB7157_18_2018,Black Kite Winery Image,Wine:Product Detail:Black Kite Kite's Rest Pinot Noir 2018,NY,PA,USD,58.99,5,1,,,winery-image,2018-02-01T23:41:21+0000,750,14.5,,93,,,,,93,,,,,,
w13017,https://www.wine.com/list/wine/7155/522,Wine Cellar,https://www.wine.com/product/product/laurent-perrachon-et-fils-beaujolais-villages-terre-de-loyse-2021/1086860,Gamay,60,Beaujolais,$19.99,"Beaujolais, Burgundy, France",1086860,C/I: Long Tail,In Stock,SASLAURVILLA75021_2021,Laurent Perrachon et Fils Wine Cellar Winery Image,Wine:Product Detail:Laurent Perrachon et Fils Beaujolais-Villages Terre de Loyse 2021,NY,PA,USD,19.99,5,1,,,winery-image,2020-11-04T19:06:26+0000,750,13,,,,,,,,,,,,,
w13018,https://www.wine.com/list/wine/7155/522,Albéric Bichot,https://www.wine.com/product/product/albert-bichot-meursault-les-criots-domaine-du-pavillon-premier-cru-2020/1177269,Chardonnay,23,Meursault,$129.99,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",1177269,C/I: Long Tail,In Stock,OPI80620_2020,"Albéric Bichot joined the company in the early 90s and though he fully respects family traditions, he is completely focused on the future.",Wine:Product Detail:Albert Bichot Meursault Les Criots Domaine du Pavillon Premier Cru 2020,NY,PA,USD,129.99,5,1,,,winery-image,2020-04-06T23:19:56+0000,750,0,,,,,,,,,,,,,
w13019,https://www.wine.com/list/wine/7155/522,Vincent Paris Winery Image,https://www.wine.com/product/product/vincent-paris-cornas-la-geynale-2021/1287203,Syrah/Shiraz,12,Cornas,$89.99,"Cornas, Rhone, France",1287203,C/I: Long Tail,In Stock,PSLFPR215_2021,Vincent Paris Winery Image,Wine:Product Detail:Vincent Paris Cornas La Geynale 2021,NY,PA,USD,89.99,5,1,,,winery-image,2018-02-01T23:41:15+0000,750,0,97,,,96,,,,,93,,,,
w13020,https://www.wine.com/list/wine/7155/522,Raimund Prum,https://www.wine.com/product/product/sa-prum-wehlen-sonnenuhr-riesling-auslese-2018/1238059,Riesling,29,Mosel,$66.99,"Mosel, Germany",1238059,C/I: Long Tail,In Stock,EDV9201_2018_2018,S.A. Prum Raimund Prum Winery Image,Wine:Product Detail:S.A. Prum Wehlen Sonnenuhr Riesling Auslese 2018,NY,PA,USD,66.99,5,1,,,winery-image,2019-04-03T18:32:56+0000,750,8,,,,,,,,,,,,,
w13021,https://www.wine.com/list/wine/7155/522,"Georg Prieler, Winemaker",https://www.wine.com/product/product/prieler-johanneshohe-blaufrankisch-2019/1369709,Blaufrankisch,60,Burgenland,$22.99,"Burgenland, Austria",1369709,C/I: Long Tail,In Stock,SKRATPRL4019_2019,"Weingut Familie Prieler Georg Prieler, Winemaker Winery Image",Wine:Product Detail:Prieler Johanneshohe Blaufrankisch 2019,NY,PA,USD,22.99,5,1,,,winery-image,2020-06-29T22:05:48+0000,750,13,,,,,,,,,,,,,
w13022,https://www.wine.com/list/wine/7155/522,The Withers Winery Image,https://www.wine.com/product/product/the-withers-charles-vineyard-pinot-noir-2018/877540,Pinot Noir,12,Mendocino,$53.99,"Mendocino, California",877540,C/I: Long Tail,In Stock,SKRUSWIT4018_2018,The Withers Winery Image,Wine:Product Detail:The Withers Charles Vineyard Pinot Noir 2018,NY,PA,USD,53.99,5,1,,,winery-image,2018-02-01T23:41:13+0000,750,13,,,,,,,,,,,,,
w13023,https://www.wine.com/list/wine/7155/522,View of the Sloped Vineyards,https://www.wine.com/product/product/alfredo-arribas-siuralta-rouge-2018/777505,Grenache,17,Montsant,$19.99,"Montsant, Spain",777505,C/I: Long Tail,In Stock,TEWSP750_18_2018,Alfredo Arribas View of the Sloped Vineyards Winery Image,Wine:Product Detail:Alfredo Arribas SiurAlta Rouge 2018,NY,PA,USD,19.99,5,1,,,winery-image,2021-08-06T18:17:54+0000,750,13,,,,,,,,,,,,,
w13024,https://www.wine.com/list/wine/7155/522,Pegaso  Winery Image,https://www.wine.com/product/product/pegaso-cebreros-garnacha-barrancos-de-pizarra-2018/1177842,Grenache,13,Spain,$67.99,Spain,1177842,C/I: Long Tail,In Stock,DMEPG_PIZ18_2018,Pegaso  Winery Image,Wine:Product Detail:Pegaso Cebreros Garnacha Barrancos de Pizarra 2018,NY,PA,USD,67.99,5,1,,,winery-image,2022-11-18T23:48:23+0000,750,14.5,,,,,,,,96,,,,,
w13025,https://www.wine.com/list/wine/7155/522,Fratelli Revello in Winter,https://www.wine.com/product/product/fratelli-revello-barolo-gattera-2018/1094661,Nebbiolo,24,Barolo,$53.99,"Barolo, Piedmont, Italy",1094661,C/I: Long Tail,In Stock,SKRITREV2118_2018,Fratelli Revello Fratelli Revello in Winter Winery Image,Wine:Product Detail:Fratelli Revello Barolo Gattera 2018,NY,PA,USD,53.99,5,1,,,winery-image,2020-01-02T22:38:54+0000,750,15,91,90,,,,,,,,,,,
w13026,https://www.wine.com/list/wine/7155/523,Finca Valpiedra Winery Image,https://www.wine.com/product/product/finca-valpiedra-petra-de-valpiedra-2017/989388,Grenache,19,Rioja,$66.99,"Rioja, Spain",989388,C/I: Long Tail,In Stock,WBO30275117_2017,Finca Valpiedra Winery Image,Wine:Product Detail:Finca Valpiedra Petra de Valpiedra 2017,NY,PA,USD,66.99,5,1,,,winery-image,2018-02-01T23:41:14+0000,750,13.5,,,,,,,,,,,,,
w13027,https://www.wine.com/list/wine/7155/523,Clos du Mont Olivet  Winery Image,https://www.wine.com/product/product/clos-du-mont-olivet-chateauneuf-du-pape-blanc-2022/1327490,Rhone White Blends,30,Chateauneuf-du-Pape,$53.99,"Chateauneuf-du-Pape, Rhone, France",1327490,C/I: Long Tail,In Stock,SKRFRMOV1022_2022,Thierry Sabon in the Barrel Room,Wine:Product Detail:Clos du Mont Olivet Chateauneuf-du-Pape Blanc 2022,NY,PA,USD,53.99,5,1,,,winery-image,2020-07-22T18:16:29+0000,750,14.5,93,,,,,,,,,,,,
w13028,https://www.wine.com/list/wine/7155/523,Domaine Julien Winery Image,https://www.wine.com/product/product/domaine-julien-aloxe-corton-les-valozieres-2020/1185496,Pinot Noir,11,Aloxe-Corton,$84.99,"Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France",1185496,C/I: Long Tail,In Stock,TNSDN3660_2020,Domaine Julien Winery Image,Wine:Product Detail:Domaine Julien Aloxe-Corton Les Valozieres 2020,NY,PA,USD,84.99,5,1,,,winery-image,2018-02-01T23:40:57+0000,750,14,,,,,,,,,,,,,
w13029,https://www.wine.com/list/wine/7155/523,Luigi Baudana    Winery Image,https://www.wine.com/product/product/luigi-baudana-barolo-cerretta-2018/1059692,Nebbiolo,340,Barolo,$104.99,"Barolo, Piedmont, Italy",1059692,C/I: Long Tail,In Stock,DBWDB3272_18_2018,Luigi Baudana    Winery Image,Wine:Product Detail:Luigi Baudana Barolo Cerretta 2018,NY,PA,USD,104.99,5,1,,,winery-image,2018-02-01T23:41:34+0000,750,14.5,92,93,,,,95,,94,,,,,
w13030,https://www.wine.com/list/wine/7155/523,2019 Cabernet Sauvignon,https://www.wine.com/product/product/peter-paul-cabernet-sauvignon-2019/1210830,Cabernet Sauvignon,19,Napa Valley,$54.99,"Napa Valley, California",1210830,C/I: Long Tail,In Stock,VOSPTP19A001_2019,"Peter Paul Cabernet Sauvignon 2019 from Napa Valley, California - The 2019 is the most cerebral, classic vintage to date. Gorgeous, mocha-spiced, forest-floor, dried herb aromas usher in an impressive palate with a seamless ju...",Wine:Product Detail:Peter Paul Cabernet Sauvignon 2019,NY,PA,USD,54.99,5,1,,,,,750,14.5,,,,,,,,,,,,,
w13031,https://www.wine.com/list/wine/7155/523,2021 Chablis Vaulorent Premier Cru,https://www.wine.com/product/product/nathalie-and-gilles-fevre-chablis-vaulorent-premier-cru-2021/1329927,Chardonnay,22,Chablis,$61.99,"Chablis, Burgundy, France",1329927,C/I: Long Tail,In Stock,SXWFEV00421_2021,"Nathalie & Gilles Fevre Chablis Vaulorent Premier Cru 2021 from Chablis, Burgundy, France - ...",Wine:Product Detail:Nathalie & Gilles Fevre Chablis Vaulorent Premier Cru 2021,NY,PA,USD,61.99,5,1,,,,,750,13,,,,,,,,,,,,,
w13032,https://www.wine.com/list/wine/7155/523,Albert Boxler Winery Image,https://www.wine.com/product/product/albert-boxler-pinot-gris-heimbourg-2016/628418,Pinot Gris/Grigio,36,Alsace,$62.99,"Alsace, France",628418,C/I: Long Tail,In Stock,IPOPI_KL5648_2016,Albert Boxler Winery Image,Wine:Product Detail:Albert Boxler Pinot Gris Heimbourg 2016,NY,PA,USD,62.99,5,1,,,winery-image,2019-03-08T01:16:21+0000,750,14.5,,,,,,,,,,,,,
w13033,https://www.wine.com/list/wine/7155/523,Vertus Brut Rose,https://www.wine.com/product/product/guy-larmandier-vertus-brut-rose/863731,Sparkling Rosé,12,Champagne,$55.99,"Champagne, France",863731,C/I: Long Tail,In Stock,RTLLARONV1_0,"Guy Larmandier Vertus Brut Rose from Champagne, France - ...",Wine:Product Detail:Guy Larmandier Vertus Brut Rose,NY,PA,USD,55.99,5,1,,,,,750,12,,,,,,,,,,,,,
w13034,https://www.wine.com/list/wine/7155/523,Domaine de Ferrand Winery Image,https://www.wine.com/product/product/domaine-de-ferrand-chateauneuf-du-pape-2019/877810,Rhone Red Blends,29,Chateauneuf-du-Pape,$62.99,"Chateauneuf-du-Pape, Rhone, France",877810,C/I: Long Tail,In Stock,WYMBRAVPAPE19_2019,Domaine de Ferrand Winery Image,Wine:Product Detail:Domaine de Ferrand Chateauneuf-du-Pape 2019,NY,PA,USD,62.99,5,1,,,winery-image,2018-02-01T23:41:37+0000,750,0,96,,,,,,,92,95,,,,
w13035,https://www.wine.com/list/wine/7155/523,Domaine Bitouzet-Prieur Winery Image,https://www.wine.com/product/product/domaine-bitouzet-prieur-volnay-clos-des-chenes-premier-cru-2018/1350132,Pinot Noir,48,Volnay,$119.99,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",1350132,C/I: Long Tail,In Stock,RTLBIVC181_2018,Domaine Bitouzet-Prieur Winery Image,Wine:Product Detail:Domaine Bitouzet Prieur Volnay Clos des Chenes Premier Cru 2018,NY,PA,USD,119.99,5,1,,,winery-image,2018-02-01T23:41:29+0000,750,13,,,,,94,,,,,,,,
w13036,https://www.wine.com/list/wine/7155/523,Lavantureux brothers,https://www.wine.com/product/product/roland-lavantureux-chablis-vau-de-vey-premier-cru-2018/711310,Chardonnay,1,Chablis,$62.99,"Chablis, Burgundy, France",711310,C/I: Long Tail,In Stock,IPOPI_KL6180_2018,Roland Lavantureux Lavantureux brothers Winery Image,Wine:Product Detail:Roland Lavantureux Chablis Vau de Vey Premier Cru 2018,NY,PA,USD,62.99,5,1,,,winery-image,2020-03-12T22:48:03+0000,750,12.5,,,,,,,92,,,,94,,
w13037,https://www.wine.com/list/wine/7155/523,2018 Brunello di Montalcino,https://www.wine.com/product/product/caprili-brunello-di-montalcino-2018/1202472,Sangiovese,12,Montalcino,$61.99,"Montalcino, Tuscany, Italy",1202472,C/I: Long Tail,In Stock,PSLICP025_2018,"Caprili Brunello di Montalcino 2018 from Montalcino, Tuscany, Italy - This wine has an intense color and aromas with ample notes of red berries. On the palate gives a body of great balance with tannins well integrated into the str...",Wine:Product Detail:Caprili Brunello di Montalcino 2018,NY,PA,USD,61.99,5,1,,,,,750,0,93,93,,,,,,94,92,,,,
w13038,https://www.wine.com/list/wine/7155/523,Chateau du Chatelard  Winery Image,https://www.wine.com/product/product/chateau-du-chatelard-fleurie-2020/777357,Gamay,28,Beaujolais,$23.99,"Beaujolais, Burgundy, France",777357,C/I: Long Tail,In Stock,WBYCFLEURIE20_2020,Chateau du Chatelard  Winery Image,Wine:Product Detail:Chateau du Chatelard Fleurie 2020,NY,PA,USD,23.99,5,1,,,winery-image,2020-03-20T21:45:20+0000,750,14.5,,,,,,,,,,,,,
w13039,https://www.wine.com/list/wine/7155/523,Quinta Vale D. Maria Winery Image,https://www.wine.com/product/product/quinta-vale-d-maria-douro-red-2018/1170757,Other Red Blends,12,Douro,$68.99,"Douro, Portugal",1170757,C/I: Long Tail,In Stock,MSE466781_2018,Quinta Vale D. Maria Winery Image,Wine:Product Detail:Quinta Vale D. Maria Douro Red 2018,NY,PA,USD,68.99,5,1,,,winery-image,2018-02-01T23:41:44+0000,750,14.9,,,,,,,93,93,,,,,
w13040,https://www.wine.com/list/wine/7155/523,Marie Annick Dutreil - Label Artist,https://www.wine.com/product/product/jean-luc-colombo-chateauneuf-du-pape-les-bartavelles-2019/804371,Rhone Red Blends,2,Chateauneuf-du-Pape,$65.99,"Chateauneuf-du-Pape, Rhone, France",804371,C/I: Long Tail,In Stock,EDV71767_2019_2019,Jean-Luc Colombo Marie Annick Dutreil - Label Artist Winery Image,Wine:Product Detail:Jean-Luc Colombo Chateauneuf-du-Pape Les Bartavelles 2019,NY,PA,USD,65.99,5,1,,,winery-image,2019-04-05T20:50:39+0000,750,14.5,,,,,,,90,,,,,,
w13041,https://www.wine.com/list/wine/7155/523,Alban  Winery Image,https://www.wine.com/product/product/alban-patrina-alban-estate-syrah-2019/989442,Syrah/Shiraz,10,Edna Valley,$68.99,"Edna Valley, Central Coast, California",989442,C/I: Long Tail,In Stock,IPOPI_11575_2019,Alban  Winery Image,Wine:Product Detail:Alban Patrina Alban Estate Syrah 2019,NY,PA,USD,68.99,5,1,,,winery-image,2019-04-04T17:01:34+0000,750,13.7,,,93,,,,,,93,,,,
w13042,https://www.wine.com/list/wine/7155/523,Grape Pressing,https://www.wine.com/product/product/ferghettina-franciacorta-milledi-brut-2016/929565,Vintage Sparkling Wine,36,Lombardy,$65.99,"Lombardy, Italy",929565,C/I: Long Tail,In Stock,MHE4451016_2016,Ferghettina Grape Pressing Winery Image,Wine:Product Detail:Ferghettina Franciacorta Milledi Brut 2016,NY,PA,USD,65.99,5,1,,,winery-image,2020-06-02T15:40:36+0000,750,12.5,,,,,,,93,,,,,,
w13043,https://www.wine.com/list/wine/7155/523,Ca' dei Frati  Winery Image,https://www.wine.com/product/product/ca-dei-frati-amarone-della-valpolicella-pietro-dal-cero-2015/1132410,Other Red Blends,12,Valpolicella,$109.99,"Valpolicella, Veneto, Italy",1132410,C/I: Long Tail,In Stock,MSE450709_2015,Ca' dei Frati  Winery Image,Wine:Product Detail:Ca' dei Frati Amarone della Valpolicella Pietro dal Cero 2015,NY,PA,USD,109.99,5,1,,,winery-image,2019-06-14T17:35:20+0000,750,16,,,,,,,,,,,,,
w13044,https://www.wine.com/list/wine/7155/523,Ada Nada's Dolcetto plot,https://www.wine.com/product/product/ada-nada-barbaresco-elisa-2017/1327643,Nebbiolo,12,Barbaresco,$53.99,"Barbaresco, Piedmont, Italy",1327643,C/I: Long Tail,In Stock,RTLADBR171_2017,Ada Nada Ada Nada's Dolcetto plot Winery Image,Wine:Product Detail:Ada Nada Barbaresco Elisa 2017,NY,PA,USD,53.99,5,1,,,winery-image,2020-01-01T17:41:40+0000,750,15,92,,,,,,95,91,93,,,,
w13045,https://www.wine.com/list/wine/7155/523,Galil Mountain Winery  Winery Image,https://www.wine.com/product/product/galil-mountain-winery-cabernet-sauvignon-ok-kosher-2022/1259826,Cabernet Sauvignon,32,Israel,$19.99,Israel,1259826,C/I: Long Tail,In Stock,SKRILGMW0622_2022,Galil Mountain Winery  Winery Image,Wine:Product Detail:Galil Mountain Winery Cabernet Sauvignon (OK Kosher) 2022,NY,PA,USD,19.99,5,1,,,winery-image,2020-08-10T15:10:39+0000,750,14.5,,,,,,,,,,,,,
w13046,https://www.wine.com/list/wine/7155/523,Cör Romigberg,https://www.wine.com/product/product/alois-lageder-krafuss-pinot-nero-2019/1192975,Pinot Noir,14,Trentino-Alto Adige,$67.99,"Trentino-Alto Adige, Italy",1192975,C/I: Long Tail,In Stock,WBO30294825_2019,An 8 ha monopole Cabernet vineyard on the north shore of Lake Caldaro.,Wine:Product Detail:Alois Lageder Krafuss Pinot Nero 2019,NY,PA,USD,67.99,5,1,,,winery-image,2020-03-30T21:38:29+0000,750,12,,,,,,,,93,,,,,
w13047,https://www.wine.com/list/wine/7155/523,Domaine Chandon de Briailles Winery Image,https://www.wine.com/product/product/chandon-de-briailles-pernand-vergelesses-ile-des-vergelesses-premier-cru-blanc-2018/697751,Chardonnay,12,Pernand-Vergelesses,$114.98,"Pernand-Vergelesses, Cote de Beaune, Cote d'Or, Burgundy, France",697751,C/I: Long Tail,In Stock - Last Call,DBWDB6629_18_2018,Domaine Chandon de Briailles Winery Image,Wine:Product Detail:Chandon de Briailles Pernand-Vergelesses Ile des Vergelesses Premier Cru Blanc 2018,NY,PA,USD,114.98,5,1,,,winery-image,2018-02-01T23:41:43+0000,750,0,,,,,,,,91,,,,,
w13048,https://www.wine.com/list/wine/7155/523,"Achille, Elena, and Silvano Boroli",https://www.wine.com/product/product/boroli-barolo-brunella-2017/1342926,Nebbiolo,106,Piedmont,$134.99,"Piedmont, Italy",1342926,C/I: Long Tail,In Stock,WBO30293865_2017,"Boroli Achille, Elena, and Silvano Boroli Winery Image",Wine:Product Detail:Boroli Barolo Brunella 2017,NY,PA,USD,134.99,5,1,,,winery-image,2019-11-13T19:37:59+0000,750,14,,93,,,,,91,,,,,,
w13049,https://www.wine.com/list/wine/7155/523,Bruno Clair Winery Image,https://www.wine.com/product/product/bruno-clair-gevrey-chambertin-rouge-2020/1254125,Pinot Noir,3,Gevrey-Chambertin,$144.99,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",1254125,C/I: Long Tail,In Stock,WLD19983_2020,Bruno Clair Winery Image,Wine:Product Detail:Bruno Clair Gevrey-Chambertin Rouge 2020,NY,PA,USD,144.99,5,1,,,winery-image,2018-02-01T23:41:45+0000,750,13,,,,91,92,,,,,,,,
w13050,https://www.wine.com/list/wine/7155/523,Domaine Saumaize-Michelin  Winery Image,https://www.wine.com/product/product/domaine-saumaize-michelin-pouilly-fuisse-clos-sur-la-roche-premier-cru-2020/1157472,Chardonnay,11,Pouilly-Fuisse,$61.99,"Pouilly-Fuisse, Maconnais, Burgundy, France",1157472,C/I: Long Tail,In Stock,DBWDB3422_20_2020,Domaine Saumaize-Michelin  Winery Image,Wine:Product Detail:Domaine Saumaize-Michelin Pouilly-Fuisse Clos Sur La Roche Premier Cru 2020,NY,PA,USD,61.99,5,1,,,winery-image,2019-07-24T15:28:15+0000,750,0,,,,,93,,,,,,93,,
w13051,https://www.wine.com/list/wine/7155/524,2015 Tierra Alta Syrah,https://www.wine.com/product/product/potek-winery-tierra-alta-syrah-2015/532449,Syrah/Shiraz,2,Ballard Canyon,$39.99,"Ballard Canyon, Santa Barbara, Central Coast, California",532449,C/I: Long Tail,In Stock - Last Call,SVKPOTK1501_2015,"Potek Winery Tierra Alta Syrah 2015 from Ballard Canyon, Santa Barbara, Central Coast, California - The 2015 Tierra Alta Syrah is a wine that is powerful and explosive but always in balance. The nose is an explosion of dark fruit and savory notes. The flavors ...",Wine:Product Detail:Potek Winery Tierra Alta Syrah 2015,NY,PA,USD,39.99,5,1,,,,,750,14,,,,,,,93,,,,93,,
w13052,https://www.wine.com/list/wine/7155/524,"Winemaker, Vincent Dureuil",https://www.wine.com/product/product/dureuil-janthial-rully-chene-2020/1296805,Chardonnay,5,Rully,$66.99,"Rully, Cote Chalonnaise, Burgundy, France",1296805,C/I: Long Tail,In Stock - Last Call,SKRFRDJT1120_2020,"Dureuil-Janthial Winemaker, Vincent Dureuil Winery Image",Wine:Product Detail:Dureuil-Janthial Rully Chene 2020,NY,PA,USD,66.99,5,1,,,winery-image,2020-04-17T01:24:40+0000,750,0,,,,,,,,91,,,,,
w13053,https://www.wine.com/list/wine/7155/524,Vineyards in Anjou,https://www.wine.com/product/product/nicolas-reau-attention-chenin-mechant-blanc-2022/1359351,Chenin Blanc,24,Vin de France,$23.99,"Vin de France, France",1359351,C/I: Long Tail,In Stock,TEWFR053_22_2022,Nicolas Reau Vineyards in Anjou Winery Image,Wine:Product Detail:Nicolas Reau Attention Chenin Mechant Blanc 2022,NY,PA,USD,23.99,5,1,,,winery-image,2021-08-06T18:07:45+0000,750,12,,,,,,,,,,,,,
w13054,https://www.wine.com/list/wine/7155/524,The Process,https://www.wine.com/product/product/domaine-robert-denogent-macon-fuisse-les-taches-2017/711057,Chardonnay,20,Maconnais,$53.99,"Maconnais, Burgundy, France",711057,C/I: Long Tail,In Stock,IPOPI_KL6202_2017,Antoine Robert. ,Wine:Product Detail:Domaine Robert-Denogent Macon-Fuisse Les Taches 2017,NY,PA,USD,53.99,5,1,,,winery-image,2019-11-01T17:46:34+0000,750,14,,,,,,,,90,,,,,
w13055,https://www.wine.com/list/wine/7155/524,Bodegas Valderiz Winery Image,https://www.wine.com/product/product/bodegas-valderiz-juegabolos-2018/1317450,Tempranillo,47,Ribera del Duero,$66.99,"Ribera del Duero, Spain",1317450,C/I: Long Tail,In Stock,REG760017718_2018,Bodegas Valderiz Winery Image,Wine:Product Detail:Bodegas Valderiz Juegabolos 2018,NY,PA,USD,66.99,5,1,,,winery-image,2020-05-06T14:48:12+0000,750,15,93,,,,,,,,,,,,
w13056,https://www.wine.com/list/wine/7155/524,2020 Beaune Clos de la Feguine Premier Cru Rouge,https://www.wine.com/product/product/jacques-prieur-beaune-clos-de-la-feguine-premier-cru-rouge-2020/1193279,Pinot Noir,5,Beaune,$149.99,"Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",1193279,C/I: Long Tail,In Stock,WLD18725_2020,"Jacques Prieur Beaune Clos de la Feguine Premier Cru Rouge 2020 from Beaune, Cote de Beaune, Cote d'Or, Burgundy, France - ...",Wine:Product Detail:Jacques Prieur Beaune Clos de la Feguine Premier Cru Rouge 2020,NY,PA,USD,149.99,5,1,,,,,750,0,,,,,91,,,,,,,,
w13057,https://www.wine.com/list/wine/7155/524,A Ponte,https://www.wine.com/product/product/bodegas-raul-perez-ultreia-la-claudina-godello-2019/742068,Godello,57,Bierzo,$64.99,"Bierzo, Spain",742068,C/I: Long Tail,In Stock,SKRESRPZ1119_2019,Bodegas Raul Perez A Ponte Winery Image,Wine:Product Detail:Bodegas Raul Perez Ultreia La Claudina Godello 2019,NY,PA,USD,64.99,5,1,,,winery-image,2020-07-24T20:54:07+0000,750,0,,,,,,,,,,,94,,
w13058,https://www.wine.com/list/wine/7155/524,Henschke Winery Image,https://www.wine.com/product/product/henschke-keyneton-estate-euphonium-2016/757644,Other Red Blends,1,Barossa,$74.99,"Barossa, South Australia, Australia",757644,C/I: Long Tail,In Stock - Last Call,WBO30274802_2016,Henschke Winery Image,Wine:Product Detail:Henschke Keyneton Estate Euphonium 2016,NY,PA,USD,74.99,5,1,5,1,winery-image,2019-03-25T16:44:58+0000,750,14.5,,91,,,,,94,93,,,,,
w13059,https://www.wine.com/list/wine/7155/524,2015 Vouvray Moelleux,https://www.wine.com/product/product/philippe-foreau-vouvray-moelleux-2015/368390,Chenin Blanc,120,Vouvray,$68.99,"Vouvray, Touraine, Loire, France",368390,C/I: Long Tail,In Stock,RTLFOVM151_2015,"Philippe Foreau Vouvray Moelleux 2015 from Vouvray, Touraine, Loire, France - This wine is not made every year, but only in vintages that have the ultimate conditions for making sweet wines. In fact, this is the first Moelleux Reserve mad...",Wine:Product Detail:Philippe Foreau Vouvray Moelleux 2015,NY,PA,USD,68.99,5,1,,,,,750,0,,,,,,,,,,,,,
w13060,https://www.wine.com/list/wine/7155/524,Albéric Bichot,https://www.wine.com/product/product/albert-bichot-moulin-a-vent-domaine-de-rochegres-2020/1166603,Gamay,124,Beaujolais,$53.99,"Beaujolais, Burgundy, France",1166603,C/I: Long Tail,In Stock,OPI80603_2020,"Albéric Bichot joined the company in the early 90s and though he fully respects family traditions, he is completely focused on the future.",Wine:Product Detail:Albert Bichot Moulin-a-Vent Domaine de Rochegres 2020,NY,PA,USD,53.99,5,1,,,winery-image,2020-04-06T23:19:56+0000,750,0,,,,,,,,,,,,,
w13061,https://www.wine.com/list/wine/7155/524,2019 Albino Caino Tinto,https://www.wine.com/product/product/bodegas-albamar-albino-caino-tinto-2019/1320302,Other Red Wine,21,Rias Baixas,$31.99,"Rias Baixas, Spain",1320302,C/I: Long Tail,In Stock,SKRESALB2019_2019,"Bodegas Albamar Albino Caino Tinto 2019 from Rias Baixas, Spain - Hand harvesting, direct press, spontaneous fermentation with indigenous yeasts in stainless steel as a ""Blanc de noirs"" style....",Wine:Product Detail:Bodegas Albamar Albino Caino Tinto 2019,NY,PA,USD,31.99,5,1,,,,,750,11.5,,,,,,,,93,,,,,
w13062,https://www.wine.com/list/wine/7155/524,Pegaso  Winery Image,https://www.wine.com/product/product/pegaso-cebreros-garnacha-barrancos-de-pizarra-2017/804204,Grenache,4,Spain,$61.99,Spain,804204,C/I: Long Tail,In Stock - Last Call,DMEPG_PIZ17_2017,Pegaso  Winery Image,Wine:Product Detail:Pegaso Cebreros Garnacha Barrancos de Pizarra 2017,NY,PA,USD,61.99,5,1,,,winery-image,2022-11-18T23:48:23+0000,750,15,,,,,,,,95,,,,,
w13063,https://www.wine.com/list/wine/7155/524,2016 De Pazzi,https://www.wine.com/product/product/castello-trebbio-de-pazzi-2016/787041,Tuscan Blends,29,Tuscany,$39.99,"Tuscany, Italy",787041,C/I: Long Tail,In Stock,CGM52717_2016,"Castello Trebbio De Pazzi 2016 from Tuscany, Italy - Intense and appealing aromas of Morello cherries, mixed berries and sweet spices. At the palate is warm, soft and mouth filling, persistent with great tannins a...",Wine:Product Detail:Castello Trebbio De Pazzi 2016,NY,PA,USD,39.99,5,1,5,1,,,750,0,,,,,,,,,,,,,
